placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/11716,11716,2022,10074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,119612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11717,11717,2022,64969,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11718,11718,2022,3181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,187581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11719,11719,2022,3519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11720,11720,2022,29193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,123603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11721,11721,2022,6569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,204048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11722,11722,2022,37032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11724,11724,2022,2874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11725,11725,2022,28735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,168786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11726,11726,2022,22059,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,117113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11727,11727,2022,30058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11729,11729,2022,26608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,124704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11730,11730,2022,14168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,137649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11731,11731,2022,30714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,151291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11732,11732,2022,3546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,116705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11733,11733,2022,17304,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,170074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11738,11738,2022,20077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,128728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11739,11739,2022,1400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,164464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11740,11740,2022,11010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,144911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11741,11741,2022,27632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,140334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11742,11742,2022,13448,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,126755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11743,11743,2022,41423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,164182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11746,11746,2022,67663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,146150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11747,11747,2022,19605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,147013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11749,11749,2022,3568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,109964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11751,11751,2022,13501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,114185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11752,11752,2022,9164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,147672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11753,11753,2022,13087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,172983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11754,11754,2022,18431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,119929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11755,11755,2022,12227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,121196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11756,11756,2022,42459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,141442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11757,11757,2022,45082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,117182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11758,11758,2022,54201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,146410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58395,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11762,11762,2022,22440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,160139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11763,11763,2022,29765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11764,11764,2022,12711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,136360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11765,11765,2022,708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11766,11766,2022,11476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,146042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11767,11767,2022,14493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,136375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11768,11768,2022,21333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,162475,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11769,11769,2022,9081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,122909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11770,11770,2022,112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11771,11771,2022,10068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,149577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11772,11772,2022,45345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,103207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11776,11776,2022,24119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,120135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11777,11777,2022,9257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,136484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11778,11778,2022,12496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,114848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11779,11779,2022,38654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11780,11780,2022,15617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,151971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11782,11782,2022,15113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,143822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11783,11783,2022,21916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,157983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11784,11784,2022,25425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,108913,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11786,11786,2022,6559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,162143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11787,11787,2022,34408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,139239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11788,11788,2022,17017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,139903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11789,11789,2022,7434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,123794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11790,11790,2022,19282,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,145545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11791,11791,2022,25631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,190347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11792,11792,2022,8595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,147563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11793,11793,2022,30865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,164773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11794,11794,2022,1425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,4040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11795,11795,2022,25650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,161533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11796,11796,2022,3843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,156136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11797,11797,2022,9203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,193866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11798,11798,2022,18355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
